ts,master_metadata_track_name,ms_played,stress_level,crying_incident,is_period
2024-10-24 19:02:11+00:00,Femme Like U - J,130909,2,0,0
2024-10-24 19:04:22+00:00,Devil Eyes,131271,2,0,0
2024-10-24 19:06:41+00:00,Femme Like U (feat. Emma Peters),137824,2,0,0
2024-10-24 19:10:15+00:00,Formidable,213933,2,0,0
2024-10-24 19:12:41+00:00,Clandestina - Jvstin Remix,145160,2,0,0
2024-10-24 19:15:19+00:00,Ride It,157605,2,0,0
2024-10-24 19:18:19+00:00,Magnolias for Ever,180035,2,0,0
2024-10-24 19:22:26+00:00,Tourner Dans Le Vide,246093,2,0,0
2024-10-24 19:22:33+00:00,La meilleure,6049,2,0,0
2024-10-24 19:26:51+00:00,Hymn for the Weekend,258266,2,0,0
2024-11-15 19:12:44+00:00,Ayayay,182776,5,0,1
2024-11-15 19:17:02+00:00,Nilüfer,250688,5,0,1
2024-11-15 19:21:27+00:00,Without Me,265162,5,0,1
2024-11-15 19:24:54+00:00,Emrooz O Farda,207157,5,0,1
2024-11-15 19:28:53+00:00,Slightly Slower,203440,5,0,1
2024-11-15 19:28:56+00:00,Khata Nist - There Is No Mistake,1739,5,0,1
2024-11-15 19:28:57+00:00,"Slowly, Slowly",10,5,0,1
2024-11-15 19:33:18+00:00,"Slowly, Slowly",262146,5,0,1
2024-11-16 17:22:01+00:00,Ayayay,111263,5,0,1
2024-11-16 17:22:44+00:00,everything i wanted,22646,5,0,1
2024-11-16 17:26:04+00:00,ocean eyes,200379,5,0,1
2024-11-16 17:30:56+00:00,i love you,291796,5,0,1
2024-11-16 17:33:54+00:00,White Mustang,164710,5,0,1
2024-11-16 17:38:41+00:00,Skyfall,286480,5,0,1
2024-11-16 17:41:59+00:00,Softcore,196714,5,0,1
2024-11-16 17:46:06+00:00,Daddy Issues,245200,5,0,1
2024-11-16 18:02:53+00:00,"Slowly, Slowly",262146,5,0,1
2024-11-16 18:02:57+00:00,Hallwa,3035,5,0,1
2024-11-16 18:03:19+00:00,Khata Kardam - I've Made a Mistake,21030,5,0,1
2024-11-16 18:07:03+00:00,Dang Show,224993,5,0,1
2024-11-16 18:11:23+00:00,everything i wanted,243200,5,0,1
2024-11-16 18:14:42+00:00,Bilmem Bu Yol Nereye Çıkar,200213,5,0,1
2024-11-16 18:17:50+00:00,Bored,180933,5,0,1
2024-11-16 18:21:50+00:00,cardigan,239560,5,0,1
2024-11-16 18:40:42+00:00,I Wanna Be Yours,47380,5,0,1
2024-11-16 18:43:04+00:00,I WANNA BE YOUR SLAVE,173346,5,0,1
2024-11-16 18:46:58+00:00,Beggin',211560,5,0,1
2024-11-16 18:51:27+00:00,Lost on You,268465,5,0,1
2024-11-16 18:55:28+00:00,Sweater Weather,240400,5,0,1
2024-11-16 18:59:15+00:00,Heathens,195920,5,0,1
2024-11-16 19:02:36+00:00,Human,200186,5,0,1
2024-11-16 19:05:29+00:00,Woman,172626,5,0,1
2024-11-16 19:08:39+00:00,Natural,189466,5,0,1
2024-12-06 11:23:58+00:00,Skyfall,286480,2,0,0
2024-12-06 11:28:27+00:00,Lost on You,268465,2,0,0
2024-12-06 11:32:30+00:00,Set Fire to the Rain,242973,2,0,0
2024-12-06 11:36:19+00:00,Rolling in the Deep,228093,2,0,0
2024-12-06 11:41:05+00:00,Love In The Dark,285935,2,0,0
2024-12-06 12:06:30+00:00,Can Kırıkları,344321,2,0,0
2024-12-06 12:51:28+00:00,Hello,289360,2,0,0
2024-12-06 18:10:07+00:00,Gelsin Hayat Bildiği Gibi,292420,2,0,0
2024-05-09 20:41:42+00:00,Beni Benimle Bırak,204720,2,0,0
2024-05-10 07:16:20+00:00,Radio,228945,2,0,0
2024-05-10 07:16:21+00:00,Cinnamon Girl,0,2,0,0
2024-05-10 07:21:00+00:00,Video Games,277180,2,0,0
2024-05-10 08:24:04+00:00,Her Aşk Ölümü Tadacak,219190,2,0,0
2024-05-10 08:27:09+00:00,Evdeki Ses,186013,2,0,0
2024-05-10 08:28:22+00:00,Şehr-i Hüzün,61391,2,0,0
2024-05-10 09:10:21+00:00,Tek Yön Seçtiğin Tüm Yollar,238800,2,0,0
2024-05-10 09:13:27+00:00,Evdeki Ses,186013,2,0,0
2024-05-10 10:25:44+00:00,Geçmişin Yükü,302247,2,0,0
2024-05-10 11:05:06+00:00,Evdeki Ses,184360,2,0,0
2024-05-10 13:28:45+00:00,Her Aşk Ölümü Tadacak,219440,2,0,0
2024-05-10 14:16:14+00:00,Geçmişin Yükü,11940,2,0,0
2024-05-10 14:20:51+00:00,Hint Kumaşı,275721,2,0,0
2024-05-10 14:24:49+00:00,Bir Kadın Çizeceksin,239613,2,0,0
2024-05-10 14:25:18+00:00,Dünyanın Sonuna Doğmuşum,11,2,0,0
2024-05-10 14:28:45+00:00,Yine Yeni Yeniden - Yeniden Sev,206985,2,0,0
2024-05-10 14:33:09+00:00,Dünyanın Sonuna Doğmuşum,255500,2,0,0
2024-05-10 14:37:34+00:00,El Aman,266422,2,0,0
2024-05-10 14:41:38+00:00,İz Bırakanlar Unutulmaz (feat. Vega),242274,2,0,0
2024-05-10 14:45:31+00:00,En Güzel Şarkım,233146,2,0,0
2024-05-10 15:26:45+00:00,Yalan,325260,2,0,0
2024-05-10 17:08:16+00:00,Yalan,924,2,0,0
2024-05-10 17:12:16+00:00,Kandırma Kendini,239200,2,0,0
2024-05-10 17:16:00+00:00,Kendi Yolundan Şaşma,198670,2,0,0
2024-05-10 17:19:23+00:00,Kırıla Kırıla,202505,2,0,0
2024-05-10 17:23:53+00:00,Ya Evde Yoksan,244642,2,0,0
2024-05-10 17:28:00+00:00,Fly to Stay Alive,246523,2,0,0
2024-05-12 09:53:55+00:00,Bir,245226,2,0,0
2024-05-12 09:59:38+00:00,Salaksın,312106,2,0,0
2024-05-12 10:02:39+00:00,Seytan Bunun Neresinde,180346,2,0,0
2024-05-12 10:23:55+00:00,Geçmişin Yükü,208562,2,0,0
2024-05-12 19:34:54+00:00,Geçmişin Yükü,95888,2,0,0
2024-05-12 19:40:38+00:00,Sonsuz,344223,2,0,0
2024-05-27 05:48:14+00:00,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",10436,4,0,0
2024-05-27 05:48:17+00:00,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",3094,4,0,0
2024-05-27 05:54:42+00:00,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27/2 ""Moonlight Sonata"": I. Adagio sostenuto",382675,4,0,0
2024-05-27 05:56:38+00:00,Vibrar,116680,4,0,0
2024-05-27 06:58:33+00:00,Infra 5 - Orchestra Version,127980,4,0,0
2024-05-27 12:24:37+00:00,,39235,4,0,0
2024-05-27 12:57:31+00:00,,900,4,0,0
2024-06-01 08:15:34+00:00,,11342,1,0,0
2024-06-01 08:15:47+00:00,"3 Preludes and Fugues, Op. 16: No. 2. Prelude and Fugue in B-Flat Major",10076,1,0,0
2024-06-01 08:19:04+00:00,"Cello Suite No. 3 in C Major, BWV 1009: V. Menuetts I & II",197480,1,0,0
2024-06-01 08:27:20+00:00,Suite No. 7 in G Minor: VI. Passacaglia,464115,1,0,0
2024-06-01 08:30:33+00:00,"Air Mit Variationen, From The Aylesford Pieces",162533,1,0,0
2024-06-01 08:34:11+00:00,"Concerto For 4 Violins in B Minor, Op. 3, No. 10, RV 580 : I. Allegro",217533,1,0,0
2024-06-01 08:40:19+00:00,"The Four Seasons: Concerto No. 3 in F Major, RV 293 ""L'autunno"" (autumn): I. Allegro – Larghetto – Allegro assai/molto",336066,1,0,0
2024-06-01 08:47:05+00:00,"Symphony No. 40 In G Major: IV. Allegro Finale, K. 550",406354,1,0,0
2024-06-01 08:49:37+00:00,"Sonata For Piano And Violin In A Major, HWV 361: IV. Allegro",120866,1,0,0
2024-06-01 08:58:12+00:00,"Egmont Overture, Op. 84 - 2018 Remastered Version",515000,1,0,0
2024-06-01 09:06:37+00:00,"Symphony No. 41 in C Major ""Jupiter"" I. Allegro Vivace, K. 551",473552,1,0,0
2024-06-01 09:10:51+00:00,Emerald Sky (Cielo Esmeralda),253149,1,0,0
2024-06-01 09:14:47+00:00,"Prelude, BWV 998",205142,1,0,0
2024-06-01 09:19:03+00:00,"2 Arabesques, L. 66: Arabesque No. 1",255388,1,0,0
2024-06-01 09:20:00+00:00,"Music for the Royal Fireworks, HWV 351: IV. La Réjouissance",56453,1,0,0
2024-06-01 09:21:12+00:00,"13 Pieces, Op. 76: No. 2 Etude",71773,1,0,0
2024-06-01 09:29:50+00:00,"Variaciones Sobre un Tema de F.Sor, Op. 15",486024,1,0,0
2024-06-01 09:32:53+00:00,"Improvisation No. 7 in C Major. Modéré sans lenteur, FP 63 No. 7",183510,1,0,0
2024-06-01 09:36:06+00:00,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : I. Allegro",191544,1,0,0
2024-06-01 09:39:54+00:00,"Pifa (Pastoral Symphony) From Messiah, HWV 56",196893,1,0,0
2024-06-01 09:43:02+00:00,"Cantata, BWV 208 ""Sheep May Safely Graze""",187018,1,0,0
2024-06-01 09:46:17+00:00,Cavalleria Rusticana: Intermezzo,195690,1,0,0
2024-06-01 09:46:58+00:00,"Music For The Royal Fireworks, HWV 351: V. Minuet I",40000,1,0,0
2024-06-01 09:53:22+00:00,"Violin Concerto in E Minor, RV 278: I. Allegro molto",383842,1,0,0
2024-06-01 09:55:34+00:00,Le grand cahier: II. Les alertes,131067,1,0,0
2024-06-01 10:00:06+00:00,"Rêverie, L.68",241286,1,0,0
2024-06-01 10:04:36+00:00,"All We Like Sheep, From Messiah, HWV 56",269453,1,0,0
2024-06-01 11:35:18+00:00,Superman,18900,1,0,0
2024-06-01 11:43:01+00:00,Sen Beni Unutamazsın,234920,1,0,0
2024-06-01 11:43:05+00:00,Afili Yalnızlık,2680,1,0,0
2024-06-01 11:43:09+00:00,Belki Bir Gün Özlersin,3570,1,0,0
2024-06-01 11:43:17+00:00,Hoşçakal,7120,1,0,0
2024-06-01 11:48:18+00:00,Kupa Kızı Ve Sinek Valesi,290890,1,0,0
2024-06-01 14:23:23+00:00,Deli,4500,1,0,0
2024-06-02 09:46:32+00:00,Dene,294834,1,0,0
2024-06-02 09:50:22+00:00,Sen Anla,227320,1,0,0
2024-06-02 09:52:30+00:00,Bana Bi'sey Olmaz,520,1,0,0
2024-06-02 09:57:08+00:00,Bana Bi'sey Olmaz,233816,1,0,0
2024-06-02 10:01:07+00:00,Aç Sesini,238023,1,0,0
2024-06-02 10:04:28+00:00,Çiçekler Açar,181280,1,0,0
2024-06-02 10:08:28+00:00,Cok Güclü Olmak Lazim,239292,1,0,0
2024-06-02 10:12:29+00:00,Yaz Yaz Yaz,237581,1,0,0
2024-06-02 10:16:15+00:00,Kimse Bilmez,225682,1,0,0
2024-06-02 10:29:21+00:00,Ayrılamayız Biz,243600,1,0,0
2024-06-02 10:47:54+00:00,İstanbul,212141,1,0,0
2024-06-02 10:50:55+00:00,Dağları Deldim,181487,1,0,0
2024-06-02 10:57:06+00:00,Biri Var,300680,1,0,0
2024-06-02 11:00:56+00:00,Cambaz,230600,1,0,0
2024-06-02 11:01:37+00:00,Bir Derdim Var,6190,1,0,0
2024-06-02 11:12:44+00:00,Oyunbozan,270560,1,0,0
2024-06-02 11:17:57+00:00,Uyan,310340,1,0,0
2024-06-02 12:10:16+00:00,Dene,292620,1,0,0
2024-06-02 15:09:00+00:00,Yalan,216480,1,0,0
2024-06-02 15:09:36+00:00,Hepsi Bir Nefes,0,1,0,0
2024-06-02 15:10:04+00:00,Hepsi Bir Nefes,0,1,0,0
2024-06-02 15:14:58+00:00,Hepsi Bir Nefes,281566,1,0,0
2024-06-02 15:18:47+00:00,Üç Kalp,229330,1,0,0
2024-06-02 15:54:12+00:00,Poşet,168904,1,0,0
2024-06-02 16:11:43+00:00,Ayrılamayız Biz,242700,1,0,0
2024-06-02 16:15:55+00:00,Istanbul,252333,1,0,0
2024-06-02 16:16:27+00:00,Sen Anla,0,1,0,0
2024-06-02 16:16:30+00:00,Beni Yakan Aşkın,2633,1,0,0
2024-06-02 16:19:31+00:00,Dağları Deldim,181487,1,0,0
2024-06-02 16:19:33+00:00,Dayanamam,0,1,0,0
2024-06-02 16:19:36+00:00,Kimse Bilmez,2620,1,0,0
2024-06-02 16:19:43+00:00,Bütün Kızlar Toplandık,6888,1,0,0
2024-06-02 16:19:44+00:00,Bir Fotoğraf Çekinebilir Miyiz?,1816,1,0,0
2024-06-02 17:02:52+00:00,Hep Yek,200420,1,0,0
2024-06-09 11:54:17+00:00,Tek Yön Seçtiğin Tüm Yollar,238180,1,0,0
2024-06-09 11:59:35+00:00,Dursun Zaman (feat. Göksel),294500,1,0,0
2024-06-09 12:03:45+00:00,Bitti Rüya,237296,1,0,0
2024-06-09 12:38:03+00:00,Cambaz,228520,1,0,0
2024-06-09 12:54:37+00:00,İz Bırakanlar Unutulmaz (feat. Vega),243460,1,0,0
2024-06-09 13:29:07+00:00,Duymak İstiyorum,1326,1,0,0
2024-06-09 16:29:37+00:00,Cevapsız Sorular,272040,1,0,0
2024-06-09 16:33:37+00:00,Bir Kadın Çizeceksin,239613,1,0,0
2024-06-09 17:18:46+00:00,Fly to Stay Alive,1230,1,0,0
2024-06-09 17:22:42+00:00,We Could Be the Same,228310,1,0,0
2024-06-09 17:25:44+00:00,Love Me Back,181745,1,0,0
2024-06-09 17:43:56+00:00,For Real,4035,1,0,0
2024-06-09 17:43:57+00:00,Madem,1154,1,0,0
2024-06-09 17:43:59+00:00,Mor Yazma,881,1,0,0
2024-06-09 17:44:03+00:00,Buzdan Şato,4195,1,0,0
2024-06-09 17:44:25+00:00,Sarılırım Birine,7960,1,0,0
2024-06-09 17:55:16+00:00,No Good,2820,1,0,0
2024-06-10 16:27:00+00:00,Yad Eller,224290,1,0,0
2024-06-12 14:54:30+00:00,Hepsi Bir Nefes,277360,1,0,0
2024-06-12 15:36:41+00:00,Bir Derdim Var,192551,1,0,0
2024-06-12 15:41:04+00:00,Bu Aşk Fazla Sana,262771,1,0,0
2024-06-12 16:04:16+00:00,Aya Benzer,230500,1,0,0
2024-06-12 16:18:55+00:00,Hep Yek,202663,1,0,0
2024-06-12 16:22:46+00:00,Daha Mutlu Olamam,220333,1,0,0
2024-06-12 16:25:54+00:00,Seni Dert Etmeler,183586,1,0,0
2024-06-12 16:26:01+00:00,Hep Yek,697,1,0,0
2024-06-12 16:29:54+00:00,Sen Anla,229000,1,0,0
2024-06-12 16:32:54+00:00,Dağları Deldim,181487,1,0,0
2024-06-12 16:37:24+00:00,Bana Bi'sey Olmaz,234025,1,0,0
2024-06-12 16:51:24+00:00,Kimse Bilmez,226180,1,0,0
2024-06-12 18:40:13+00:00,Dağları Deldim,177814,1,0,0
2024-06-12 18:40:18+00:00,Kıyamet,3555,1,0,0
2024-07-13 08:42:33+00:00,Happier Than Ever,298899,1,0,0
2024-07-13 08:47:14+00:00,TV,281380,1,0,0
2024-07-13 08:50:47+00:00,Bored,180933,1,0,0
2024-07-13 08:51:13+00:00,when the party's over,25158,1,0,0
2024-07-13 08:55:18+00:00,everything i wanted,245425,1,0,0
2024-07-13 08:59:09+00:00,lovely (with Khalid),200185,1,0,0
2024-07-13 09:02:52+00:00,"What Was I Made For? [From The Motion Picture ""Barbie""]",222369,1,0,0
2024-07-13 09:07:34+00:00,Summertime Sadness,265427,1,0,0
2024-07-13 09:11:34+00:00,Memories,238857,1,0,0
2024-07-13 09:12:29+00:00,hotline (edit),54420,1,0,0
2024-07-13 09:16:30+00:00,No Time To Die,242265,1,0,0
2024-07-13 09:21:00+00:00,Apocalypse,237852,1,0,0
2024-07-13 09:30:18+00:00,"What Was I Made For? [From The Motion Picture ""Barbie""]",1400,1,0,0
2024-07-13 10:25:11+00:00,BLUE,341060,1,0,0
2024-07-13 10:25:15+00:00,when the party's over,3630,1,0,0
2024-07-13 10:25:24+00:00,Bored,916,1,0,0
2024-07-13 10:25:25+00:00,ocean eyes,541,1,0,0
2024-07-13 10:25:25+00:00,i love you,0,1,0,0
2024-07-13 10:25:27+00:00,Heather,1076,1,0,0
2024-07-13 10:25:35+00:00,Someone You Loved,7273,1,0,0
2024-07-13 10:25:39+00:00,BIRDS OF A FEATHER,3746,1,0,0
2024-07-13 10:25:43+00:00,CHIHIRO,3180,1,0,0
2024-07-13 10:25:45+00:00,TV,1587,1,0,0
2024-07-13 10:25:51+00:00,CHIHIRO,5774,1,0,0
2024-07-13 10:58:11+00:00,BIRDS OF A FEATHER,21540,1,0,0
2024-07-14 06:47:26+00:00,Cok Güclü Olmak Lazim,240491,1,0,0
2024-07-14 06:54:26+00:00,Ayrılamayız Biz,242780,1,0,0
2024-07-14 06:58:37+00:00,Istanbul,250581,1,0,0
2024-07-14 07:03:09+00:00,Sen Anla,229300,1,0,0
2024-07-14 07:20:08+00:00,Hep Yek,200840,1,0,0
2024-07-14 07:20:13+00:00,Can't Hold Us (feat. Ray Dalton),2890,1,0,0
2024-07-14 07:20:24+00:00,Welcome 2 Detroit - International Radio Edit,1810,1,0,0
2024-07-14 07:20:27+00:00,X Gon' Give It To Ya - Int'l Bonus track,2908,1,0,0
2024-07-24 07:55:49+00:00,Yıldızların Altında,103500,1,0,0
2024-07-24 07:55:51+00:00,Holocaust,194160,1,0,0
2024-07-26 18:46:09+00:00,Sen Anla,90720,1,0,0
2024-07-26 19:29:53+00:00,Breathe New Life,354742,1,0,0
2024-07-26 19:42:40+00:00,Alt Dudak,274255,1,0,0
2024-07-26 19:46:25+00:00,Havaalanı,225000,1,0,0
2024-07-27 09:04:23+00:00,Bana Bi'sey Olmaz,233940,1,0,0
2024-07-27 09:08:52+00:00,Seni Yerler,247090,1,0,0
2024-07-27 09:12:49+00:00,Bana Bi'sey Olmaz,235400,1,0,0
2024-07-27 09:16:36+00:00,Kimse Bilmez,229146,1,0,0
2024-07-27 09:18:54+00:00,Yatagim Bos,16983,1,0,0
2024-07-27 09:23:48+00:00,.Goetia.,293430,1,0,0
2024-07-27 09:26:59+00:00,The Vampire Masquerade,188330,1,0,0
2024-07-27 09:31:30+00:00,Lilith,270508,1,0,0
2024-07-27 09:35:59+00:00,Salem's Secret,244000,1,0,0
2024-07-27 09:48:40+00:00,Shades and Shadows,260869,1,0,0
2024-07-27 09:53:16+00:00,The Forest Queen,276000,1,0,0
2024-07-27 09:57:10+00:00,The Last of Her Kind,233064,1,0,0
2024-07-27 10:00:25+00:00,The Last Dance,194400,1,0,0
2024-07-27 10:04:00+00:00,Dining With Lectre,214784,1,0,0
2024-07-27 10:04:49+00:00,A Vampires Heart,46791,1,0,0
2024-07-27 10:04:56+00:00,The Forest Queen,6620,1,0,0
2024-07-27 10:05:53+00:00,Breathe New Life,1820,1,0,0
2024-07-27 10:06:04+00:00,The Last of Her Kind,60830,1,0,0
2024-07-27 10:11:46+00:00,Breathe New Life,341910,1,0,0
2024-07-27 10:14:21+00:00,Say Yes To Heaven x Shootout,154482,1,0,0
2024-07-27 10:16:26+00:00,snowfall,124065,1,0,0
2024-07-27 10:17:27+00:00,hotline (edit),60719,1,0,0
2024-07-27 10:19:15+00:00,Insight Vll,107282,1,0,0
2024-07-27 10:20:41+00:00,memories,86319,1,0,0
2024-07-27 10:21:49+00:00,Star Shopping,66521,1,0,0
2024-07-27 11:29:20+00:00,Till I Collapse,3393,1,0,0
2024-07-27 11:40:46+00:00,Till I Collapse,291480,1,0,0
2024-07-27 12:08:08+00:00,The Real Slim Shady,237200,1,0,0
2024-07-27 12:45:50+00:00,Far From Any Road,166493,1,0,0
2024-07-27 12:56:34+00:00,The Song of A Hundred Toads,11419,1,0,0
2024-07-27 13:23:46+00:00,Rap God,363521,1,0,0
2024-07-27 13:24:19+00:00,Welcome 2 Detroit - Album Version (Edited),385,1,0,0
2024-07-27 13:27:39+00:00,Raptiye Rap Rap,199860,1,0,0
2024-07-27 13:33:28+00:00,Superman,350320,1,0,0
2024-07-27 13:33:43+00:00,Heartless,13396,1,0,0
2024-07-27 13:38:28+00:00,Without Me,284735,1,0,0
2024-07-27 14:00:02+00:00,Sing For The Moment,336220,1,0,0
2024-07-27 14:07:44+00:00,My Least Favorite Life - From The HBO Series True Detective,540,1,0,0
2024-07-27 14:11:17+00:00,The Only Thing Worth Fighting For - From The HBO Series True Detective,196613,1,0,0
2024-07-27 14:11:46+00:00,Batonebo,27208,1,0,0
2024-07-27 14:21:54+00:00,My Least Favorite Life - From The HBO Series True Detective,1580,1,0,0
2024-07-27 18:08:29+00:00,Sen Anla,56580,1,0,0
2024-07-27 18:59:58+00:00,Bana Bi'sey Olmaz,235400,1,0,0
2024-07-27 19:03:58+00:00,Cinayet,227927,1,0,0
2024-07-27 19:36:37+00:00,Yatagim Bos,263952,1,0,0
2024-07-27 20:29:21+00:00,Kimse Bilmez,281,1,0,0
2024-08-08 06:56:19+00:00,Renkli Rüyalar Oteli,273213,1,0,0
2024-08-08 08:16:55+00:00,Bir Ömür Yetmez,97172,1,0,0
2024-08-08 10:28:09+00:00,Superman,350320,1,0,0
2024-08-08 11:05:28+00:00,Gangsta's Paradise,23040,1,0,0
2024-08-08 11:44:48+00:00,bad guy,194087,1,0,0
2024-08-08 11:53:29+00:00,you should see me in a crown,136504,1,0,0
2024-08-08 11:53:30+00:00,bury a friend,1003,1,0,0
2024-08-08 11:54:22+00:00,lovely (with Khalid),52221,1,0,0
2024-08-08 11:57:31+00:00,Tough,188828,1,0,0
2024-08-08 12:09:15+00:00,Summertime Sadness,12244,1,0,0
2024-08-08 12:51:52+00:00,Summertime Sadness,84060,1,0,0
2024-08-08 13:21:51+00:00,Say Yes To Heaven,209156,1,0,0
2024-08-08 13:22:50+00:00,Young And Beautiful,57811,1,0,0
2024-08-08 13:27:13+00:00,West Coast,256760,1,0,0
2024-08-08 13:44:29+00:00,Cherry,9020,1,0,0
2024-08-08 14:05:51+00:00,Without Me,16140,1,0,0
2024-08-08 15:34:20+00:00,Without Me,258760,1,0,0
2024-08-08 16:30:39+00:00,Without Me,15466,1,0,0
2024-08-08 16:30:41+00:00,Welcome 2 Detroit - Album Version (Edited),418,1,0,0
2024-08-08 16:30:49+00:00,Smack That - NBA Version,853,1,0,0
2024-08-08 16:30:50+00:00,Hey Ya!,1064,1,0,0
2024-08-08 16:31:00+00:00,Low (feat. T-Pain),9592,1,0,0
2024-08-08 16:36:26+00:00,Lose Yourself,326466,1,0,0
2024-08-08 16:36:34+00:00,Stressed Out,7081,1,0,0
2024-08-08 16:37:07+00:00,Die For You,32287,1,0,0
2024-08-08 16:37:11+00:00,X Gon' Give It To Ya - Int'l Bonus track,4102,1,0,0
2024-09-01 06:49:24+00:00,Way down We Go,213706,1,0,1
2024-09-01 06:53:19+00:00,No Good,234240,1,0,1
2024-09-01 06:58:11+00:00,Lost on You,268465,1,0,1
2024-09-01 07:02:17+00:00,Other People,244892,1,0,1
2024-09-01 07:06:45+00:00,When We're High,237500,1,0,1
2024-09-01 07:10:24+00:00,Tightrope,218644,1,0,1
2024-09-01 07:11:05+00:00,The One That You Love,13423,1,0,1
2024-09-01 07:15:09+00:00,Another Love,244360,1,0,1
2024-09-01 07:21:58+00:00,Heal,193080,1,0,1
2024-09-01 07:25:17+00:00,Fairytale,182600,1,0,1
2024-09-01 07:29:02+00:00,Europe´s Skies,224413,1,0,1
2024-09-01 07:33:56+00:00,Arcade,185146,1,0,1
2024-09-01 07:37:30+00:00,Dernière danse,213493,1,0,1
2024-09-01 07:48:06+00:00,Love Story,316280,1,0,1
2024-09-01 07:51:28+00:00,Kiss and Tell,201613,1,0,1
2024-09-01 07:51:42+00:00,Memories,11993,1,0,1
2024-09-01 07:55:57+00:00,Happy Nation,255413,1,0,1
2024-09-01 07:59:29+00:00,All That She Wants,211213,1,0,1
2024-09-01 08:03:10+00:00,Beautiful Life,221186,1,0,1
2024-09-01 08:07:41+00:00,"What Is Love - 7"" Mix",270373,1,0,1
2024-09-01 08:11:43+00:00,Be My Lover,241133,1,0,1
2024-09-01 08:17:26+00:00,Happier Than Ever,298899,1,0,1
2024-09-01 08:33:34+00:00,Rhythm Is a Dancer,49467,1,0,1
2024-09-01 10:00:04+00:00,Way down We Go,213706,1,0,1
2024-09-01 10:11:54+00:00,I Can't Go on Without You,91700,1,0,1
2024-09-01 10:26:19+00:00,I Can't Go on Without You,285328,1,0,1
2024-09-01 10:30:45+00:00,Tajabone,241266,1,0,1
2024-09-01 10:34:15+00:00,Faut Qu'On S'Aime - Mix 2003,209346,1,0,1
2024-09-01 10:38:03+00:00,Samba Et Leuk,228173,1,0,1
2024-09-01 10:42:27+00:00,Tadieu Bone,263440,1,0,1
2024-09-01 10:47:50+00:00,L'Amour A Tous Les Droits,308026,1,0,1
2024-09-01 10:52:04+00:00,Dibi Dibi Rek,14060,1,0,1
2024-09-01 10:55:12+00:00,Tough,188828,1,0,1
2024-09-01 11:00:58+00:00,West Coast,256760,1,0,1
2024-09-01 11:05:53+00:00,Art Deco,295066,1,0,1
2024-09-01 11:10:26+00:00,Happiness is a butterfly,272485,1,0,1
2024-09-01 11:11:18+00:00,Doin' Time,19830,1,0,1
2024-09-01 11:15:59+00:00,Video Games,281960,1,0,1
2024-09-01 11:20:45+00:00,Born To Die,285400,1,0,1
2024-09-01 11:27:05+00:00,Brooklyn Baby,351640,1,0,1
2024-09-01 11:38:07+00:00,Say Yes To Heaven,60112,1,0,1
2024-09-01 14:34:06+00:00,Say Yes To Heaven,149055,1,0,1
2024-09-01 17:05:39+00:00,Summertime Sadness,261925,1,0,1
2024-09-01 17:16:21+00:00,Summertime Sadness,3515,1,0,1
2024-09-01 17:21:33+00:00,Young And Beautiful,236053,1,0,1
2024-09-01 17:26:34+00:00,Cinnamon Girl,300683,1,0,1
2024-09-01 17:28:26+00:00,Stargirl Interlude,111626,1,0,1
2024-09-01 17:44:22+00:00,Tough,188828,1,0,1
2024-09-01 18:09:17+00:00,Snow On The Beach (feat. More Lana Del Rey),841,1,0,1
2024-09-01 18:12:06+00:00,Arkadaşım Eşşek,169586,1,0,1
2024-09-01 18:14:17+00:00,Anlıyorsun Değil Mi,130430,1,0,1
2024-09-01 18:34:58+00:00,Mazeretim Var Asabiyim Ben,142342,1,0,1
2024-09-01 19:07:27+00:00,Mazeretim Var Asabiyim Ben,81821,1,0,1
2024-09-01 19:12:03+00:00,Domates Biber Patlıcan,266553,1,0,1
2024-09-01 19:16:51+00:00,Gönül Ferman Dinlemiyor,288106,1,0,1
2024-09-01 19:27:41+00:00,Bal Böceği,23079,1,0,1
2024-09-01 20:35:44+00:00,Field,113050,1,0,1
2024-09-02 06:48:10+00:00,Sultan-ı Yegah,193666,1,0,1
2024-09-02 06:48:17+00:00,Mazeretim Var Asabiyim Ben,5742,1,0,1
2024-09-02 06:48:25+00:00,Bağrı Yanık Dostlara,7040,1,0,1
2024-09-02 06:48:36+00:00,Kalbin Yok Mu,10935,1,0,1
2024-09-02 06:51:25+00:00,Sakın Gelme,169600,1,0,1
2024-09-02 06:54:34+00:00,Ele Güne Karşı,189367,1,0,1
2024-09-02 06:59:51+00:00,Yalnızlık Senfonisi,309681,1,0,1
2024-09-02 07:04:10+00:00,Istanbul,252333,1,0,1
2024-09-02 07:04:12+00:00,Kafam Senden Bile Güzel,650,1,0,1
2024-09-02 07:08:27+00:00,Pembe Mezarlık,255346,1,0,1
2024-09-02 07:12:56+00:00,Değmesin Ellerimiz,267702,1,0,1
2024-09-02 09:51:35+00:00,Where Is My Mind?,222593,1,0,1
2024-09-02 09:52:07+00:00,bellyache,31343,1,0,1
2024-09-02 09:54:37+00:00,bellyache,147830,1,0,1
2024-09-02 09:55:05+00:00,Here Comes Your Man,16596,1,0,1
2024-09-02 09:55:07+00:00,Take Me Out,1353,1,0,1
